Fecha_Hecho;Delito;Categoria_Delito;Competencia
2021-02-02;HOMICIDIO CULPOSO POR TRANSITO VEHICULAR COLISION;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A REPARTIDOR CON VIOLENCIA;ROBO A REPARTIDOR CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A PASAJERO   CONDUCTOR DE VEHICULO CON VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA CULPOSA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A CASA HABITACION SIN VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE PEDALES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ENCUBRIMIENTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE MOTOCICLETA CON VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA;ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION SIMPLE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DESPOJO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION SIMPLE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;LESIONES INTENCIONALES POR ARMA BLANCA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ENCUBRIMIENTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;USURPACION DE IDENTIDAD;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;LESIONES INTENCIONALES POR GOLPES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ALLANAMIENTO DE MORADA DESPACHO OFICINA O ESTABLECIMIENTO MERCANTIL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE DOCUMENTOS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION CON FINES DE VENTA COMERCIO Y SUMINISTRO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE PEDALES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;LESIONES INTENCIONALES POR GOLPES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION CON FINES DE VENTA COMERCIO Y SUMINISTRO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;TENTATIVA DE ROBO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;HECHO NO DELICTIVO
2021-02-02;NARCOMENUDEO POSESION CON FINES DE VENTA COMERCIO Y SUMINISTRO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DESPOJO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DESOBEDIENCIA Y RESISTENCIA DE PARTICULARES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION SIMPLE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A PASAJERO   CONDUCTOR DE VEHICULO CON VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE PEDALES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DDH SIN DATOS;HECHO NO DELICTIVO;HECHO NO DELICTIVO
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;PRODUCCION IMPRESION ENAJENACION DISTRIBUCION ALTERACION O FALSIFICACION DE TITULOS AL PORTADOR DOCUMENTOS DE CREDITO PUBLICOS O VALES DE CANJE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ENCUBRIMIENTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION SIMPLE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION SIMPLE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;PRODUCCION IMPRESION ENAJENACION DISTRIBUCION ALTERACION O FALSIFICACION DE TITULOS AL PORTADOR DOCUMENTOS DE CREDITO PUBLICOS O VALES DE CANJE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION CON FINES DE VENTA COMERCIO Y SUMINISTRO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PUBLICO SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PUBLICO SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE PEDALES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;HECHO NO DELICTIVO
2021-02-02;LESIONES INTENCIONALES POR ARMA DE FUEGO;LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO;FUERO COMUN
2021-02-02;HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A PASAJERO A BORDO DE TRANSPORTE PUBLICO CON VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;NARCOMENUDEO POSESION CON FINES DE VENTA COMERCIO Y SUMINISTRO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;USURPACION DE IDENTIDAD;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;HECHO NO DELICTIVO
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ENRIQUECIMIENTO ILICITO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS TIENDAS DE AUTOSERVICIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO S V DENTRO DE NEGOCIOS AUTOSERVICIOS CONVENIENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;HECHO NO DELICTIVO
2021-02-02;ROBO A TRANSPORTISTA Y VEHICULO PESADO CON VIOLENCIA;ROBO A TRANSPORTISTA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A TRANSPORTISTA Y VEHICULO PESADO CON VIOLENCIA;ROBO A TRANSPORTISTA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A TRANSPORTISTA Y VEHICULO PESADO CON VIOLENCIA;ROBO A TRANSPORTISTA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;PERDIDA DE LA VIDA POR PARO CARDIACO;HECHO NO DELICTIVO;HECHO NO DELICTIVO
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A PASAJERO A BORDO DE TRANSPORTE PUBLICO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA INTENCIONAL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA INTENCIONAL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA INTENCIONAL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA INTENCIONAL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA INTENCIONAL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE MOTOCICLETA SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE MOTOCICLETA CON VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;HECHO NO DELICTIVO
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;TENTATIVA DE EXTORSION;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;TENTATIVA DE EXTORSION;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;RETENCION DE MENORES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;RETENCION DE MENORES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;RETENCION DE MENORES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;TENTATIVA DE SUICIDIO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;TENTATIVA DE EXTORSION;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;TENTATIVA DE EXTORSION;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A REPARTIDOR Y VEHICULO CON VIOLENCIA;ROBO A REPARTIDOR CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ABUSO DE CONFIANZA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE PLACA DE AUTOMOVIL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE PLACA DE AUTOMOVIL;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;HOMICIDIO CULPOSO POR TRANSITO VEHICULAR;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE SALIENDO DEL CAJERO CON VIOLENCIA;ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA;FUERO COMUN
2021-02-02;DANO EN PROPIEDAD AJENA INTENCIONAL A BIENES INMUEBLES;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE MOTOCICLETA CON VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN NEGOCIO CON VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A REPARTIDOR CON VIOLENCIA;ROBO A REPARTIDOR CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;LESIONES CULPOSAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A PASAJERO A BORDO DE TRANSPORTE PUBLICO CON VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VIA PUBLICA CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;ROBO A TRANSEUNTE EN NEGOCIO CON VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHICULO CON Y SIN VIOLENCIA;FUERO COMUN
2021-02-02;AMENAZAS;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;FRAUDE;DELITO DE BAJO IMPACTO;FUERO COMUN
2021-02-02;ROBO A PASAJERO   CONDUCTOR DE VEHICULO CON VIOLENCIA;DELITO DE BAJO IMPACTO;FUERO COMUN
